Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
Thailand,THA,1967,41.08122,1104.899,0,0,123.18035,0,0,0
Thailand,THA,1968,44.03302,1414.736,0,0,122.889534,0,0,0
Thailand,THA,1969,45.466793,1489.0286,0,0,88.91134,0,0,0
Thailand,THA,1970,47.115635,1684.8322,0,0,147.63577,0,0,0
Thailand,THA,1971,36.09888,1823.8531,0,0,164.52711,0,0,0
Thailand,THA,1972,27.604446,2227.4111,0,0,135.0538,0,0,0
Thailand,THA,1973,28.765154,2294.9177,0,0,143.00749,0,0,0
Thailand,THA,1974,42.02293,2276.136,0,0,182.158,0,0,0
Thailand,THA,1975,39.178158,2406.9285,0,0,245.6901,0,0,0
Thailand,THA,1976,44.386406,2475.298,0,0,256.78183,0,0,0
Thailand,THA,1977,41.73345,2718.716,0,0,225.34348,0,0,0
Thailand,THA,1978,52.564587,2919.657,0,0,142.42671,0,0,0
Thailand,THA,1979,108.174355,2915.917,0,0,215.56378,0,0,0
Thailand,THA,1980,114.46678,2981.382,0,0,82.30065,0,0,0
Thailand,THA,1981,124.63091,2756.9287,58.98716,0,188.20021,0,0,0
Thailand,THA,1982,159.15018,2449.435,294.52704,0,237.79727,0,0,0
Thailand,THA,1983,149.76263,2662.788,339.79178,0,222.36397,0,0,0
Thailand,THA,1984,184.90807,2743.5315,497.42374,0,243.11577,0,0,0
Thailand,THA,1985,364.36484,2539.4478,641.5529,0,215.71819,0,0,0
Thailand,THA,1986,350.91898,2585.2446,676.5834,0,317.35568,0,0,0
Thailand,THA,1987,497.61307,2758.2422,921.33417,0,228.55211,0,0,0.29906037
Thailand,THA,1988,503.75876,3092.1843,1068.4034,0,205.84894,0,0,1.8043634
Thailand,THA,1989,603.25604,3609.1677,1029.854,0,300.0431,0,0,1.2675027
Thailand,THA,1990,821.1538,4292.906,1098.2124,0,262.35724,0,0,1.4390339
Thailand,THA,1991,946.78064,4508.967,1338.5698,0,237.47418,0,0,1.6817923
Thailand,THA,1992,998.37726,4939.33,1429.8346,0,215.9844,0,0,1.16254
Thailand,THA,1993,1095.9403,5610.0293,1595.971,0,184.8884,0,0,1.6189803
Thailand,THA,1994,1249.2169,6164.846,1741.1748,0,222.17029,0,0,2.759393
Thailand,THA,1995,1405.5281,6835.3174,1778.5037,0,328.06927,0,0,7.661957
Thailand,THA,1996,1687.7754,7466.992,2045.1226,0,354.3314,0,0,10.973912
Thailand,THA,1997,1718.403,7402.824,2532.6824,0,343.36295,0,0,14.307719
Thailand,THA,1998,1361.8015,6637.5645,2671.449,0,243.70457,0,0,15.994154
Thailand,THA,1999,1431.657,6911.731,2934.552,0,161.46577,0,0,22.865286
Thailand,THA,2000,1453.9534,6646.913,3360.791,0,276.23077,0,0,26.660402
Thailand,THA,2001,1603.7363,6514.9106,3858.6912,0,284.97952,0,0,31.14033
Thailand,THA,2002,1696.3179,6983.7964,4155.7427,0,334.81805,0,0,37.38965
Thailand,THA,2003,1717.7743,7591.8213,4387.699,0,322.6978,0,0,60.677715
Thailand,THA,2004,1908.9061,8346.218,4555.888,0,260.1556,0,0,90.018906
Thailand,THA,2005,2047.3921,8250.066,4870.636,0,246.71225,0,0,90.01547
Thailand,THA,2006,2168.5686,8119.284,4977.6035,0,341.09274,0.005612558,1.565154,95.75375
Thailand,THA,2007,2418.6155,8143.9927,5263.168,0,336.86658,0.016668307,1.640041,115.56094
Thailand,THA,2008,2588.9482,7852.4746,5486.81,0,290.0988,0.020133534,1.6227218,101.438416
Thailand,THA,2009,2579.053,8198.482,5621.9414,0,286.86395,0.041371543,1.828487,106.0122
Thailand,THA,2010,2629.0237,8444.731,6328.5854,0,217.37553,0.15949628,2.3710344,157.35725
Thailand,THA,2011,2656.2554,8508.728,6449.7485,0,318.5679,0.20091665,3.7915359,184.8408
Thailand,THA,2012,2769.953,8882.279,7032.33,0,334.28064,0.681111,19.763521,216.77318
Thailand,THA,2013,2709.673,8921.706,7022.8955,0,211.9932,13.760699,49.255726,258.123
Thailand,THA,2014,2971.2354,8943.505,7138.9443,0,199.94907,15.33431,74.86996,306.49478
Thailand,THA,2015,2903.129,9248.224,7249.6455,0,144.07333,12.56565,91.10096,333.168
Thailand,THA,2016,2946.3113,9516.748,7161.3623,0,134.3344,13.080539,128.03763,398.59348
Thailand,THA,2017,2945.8672,9731.854,7064.183,0,175.94186,41.628284,170.52959,418.43066
Thailand,THA,2018,3130.5586,9886.586,7032.3564,0,282.5846,61.03996,168.7619,527.1554
Thailand,THA,2019,2783.047,9958.136,7143.6206,0,233.25471,135.66571,190.22772,563.49524
Thailand,THA,2020,2968.6086,8801.547,6555.087,0,166.81137,135.21927,189.60176,522.57556
Thailand,THA,2021,3133.8257,8712.982,6566.062,,165.91493,134.1209,191.58664,578.7888
Trinidad and Tobago,TTO,1965,0,23908.045,12308.151,0,0,0,0,0
Trinidad and Tobago,TTO,1966,0,23714.814,14241.164,0,0,0,0,0
Trinidad and Tobago,TTO,1967,0,24403.19,15502.968,0,0,0,0,0
Trinidad and Tobago,TTO,1968,0,24561.865,16064.196,0,0,0,0,0
Trinidad and Tobago,TTO,1969,0,25461.975,15964.898,0,0,0,0,0
Trinidad and Tobago,TTO,1970,0,25847.719,19334.291,0,0,0,0,0
Trinidad and Tobago,TTO,1971,0,26409.865,18632.484,0,0,0,0,111.712135
Trinidad and Tobago,TTO,1972,0,42319.684,19012.766,0,0,0,0,110.28872
Trinidad and Tobago,TTO,1973,0,42029.715,18019.334,0,0,0,0,90.17839
Trinidad and Tobago,TTO,1974,0,40839.457,16245.12,0,0,0,0,76.71366
Trinidad and Tobago,TTO,1975,0,30816.74,14572.499,0,0,0,0,69.657715
Trinidad and Tobago,TTO,1976,0,34208.574,16192.003,0,0,0,0,56.806007
Trinidad and Tobago,TTO,1977,0,32962.41,18786.701,0,0,0,0,67.87566
Trinidad and Tobago,TTO,1978,0,29257.37,22123.758,0,0,0,0,84.42132
Trinidad and Tobago,TTO,1979,0,22201.037,22544.424,0,0,0,0,83.226326
Trinidad and Tobago,TTO,1980,0,17320.3,25120.738,0,0,0,0,73.588684
Trinidad and Tobago,TTO,1981,0,16942.822,27311.994,0,0,0,0,53.07761
Trinidad and Tobago,TTO,1982,0,18558.59,32780.145,0,0,0,0,49.656628
Trinidad and Tobago,TTO,1983,0,15938.989,33550.746,0,0,0,0,43.60645
Trinidad and Tobago,TTO,1984,0,13479.016,34754.953,0,0,0,0,35.027252
Trinidad and Tobago,TTO,1985,0,14082.414,35132.78,0,0,0,0,45.230793
Trinidad and Tobago,TTO,1986,0,14990.315,35461.484,0,0,0,0,68.23319
Trinidad and Tobago,TTO,1987,0,9924.356,37105.566,0,0,0,0,80.35946
Trinidad and Tobago,TTO,1988,0,8897.032,42256.695,0,0,0,0,69.24866
Trinidad and Tobago,TTO,1989,0,7915.5986,41947.336,0,0,0,0,66.069435
Trinidad and Tobago,TTO,1990,0,11738.609,43136.73,0,0,0,0,78.13374
Trinidad and Tobago,TTO,1991,0,10936.418,43371.152,0,0,0,0,62.53173
Trinidad and Tobago,TTO,1992,0,15451.247,41608.527,0,0,0,0,74.496826
Trinidad and Tobago,TTO,1993,0,13365.759,46394.21,0,0,0,0,69.07504
Trinidad and Tobago,TTO,1994,0,10130.549,52833.23,0,0,0,0,78.49276
Trinidad and Tobago,TTO,1995,0,11510.203,56439.42,0,0,0,0,80.5477
Trinidad and Tobago,TTO,1996,0,13249.871,63454.684,0,0,0,0,41.317013
Trinidad and Tobago,TTO,1997,0,7794.3555,68612.36,0,0,0,0,43.590225
Trinidad and Tobago,TTO,1998,0,8914.529,68383.94,0,0,0,0,43.44511
Trinidad and Tobago,TTO,1999,0,15714.512,69911.6,0,0,0,0,43.29828
Trinidad and Tobago,TTO,2000,0,15493.73,73660.25,0,0,0,0.28148863,47.92375
Trinidad and Tobago,TTO,2001,0,14330.826,81388.055,0,0,0,1.3945167,69.158485
Trinidad and Tobago,TTO,2002,0,16157.027,87154.41,0,0,0,2.0844116,61.663498
Trinidad and Tobago,TTO,2003,0,15328.249,99886.09,0,0,0,3.2014534,28.30064
Trinidad and Tobago,TTO,2004,0,16723.916,109247.375,0,0,0,4.612011,53.939106
Trinidad and Tobago,TTO,2005,0,14688.452,119608.29,0,0,0,4.8897467,51.29628
Trinidad and Tobago,TTO,2006,0,15967.535,139993.52,0,0,0,5.5477605,60.276917
Trinidad and Tobago,TTO,2007,0,18064.75,141855.6,0,0,0,5.8770437,43.796413
Trinidad and Tobago,TTO,2008,0,19115.758,137550.2,0,0,0,6.3221602,45.838455
Trinidad and Tobago,TTO,2009,0,18208.693,136229.75,0,0,0,7.037634,43.28581
Trinidad and Tobago,TTO,2010,0,18760.771,147061.83,0,0,0,7.8785605,0
Trinidad and Tobago,TTO,2011,0,17499.23,144232.5,0,0,0,7.785487,0
Trinidad and Tobago,TTO,2012,0,16589.725,141472.89,0,0,0,7.670849,0
Trinidad and Tobago,TTO,2013,0,18552.043,141286.83,0,0,0,7.5771723,0
Trinidad and Tobago,TTO,2014,0,16543.553,141384.25,0,0,0,8.38697,0
Trinidad and Tobago,TTO,2015,0,17971.283,134262.69,0,0,0,9.492742,0
Trinidad and Tobago,TTO,2016,0,18902.805,115320.75,0,0,0,9.376886,0
Trinidad and Tobago,TTO,2017,0,17434.398,124097.984,0,0,0,9.261664,0
Trinidad and Tobago,TTO,2018,0,16171.4795,115469.32,0,0,0,8.214962,0
Trinidad and Tobago,TTO,2019,0,12056.135,114959.055,0,0,0,8.095973,0
Trinidad and Tobago,TTO,2020,0,10818.243,100027.84,0,0,0,8.105668,0
Trinidad and Tobago,TTO,2021,0,9657.02,102229.43,,0,0,8.011047,0
Turkey,TUR,1965,1360.4055,1338.3063,0,0,205.36652,0,0,10.174509
Turkey,TUR,1966,1476.3076,1557.7175,0,0,214.89397,0,0,12.104918
Turkey,TUR,1967,1274.7523,1781.8363,0,0,213.25172,0,0,16.721468
Turkey,TUR,1968,1350.6064,2086.6238,0,0,277.05783,0,0,16.863508
Turkey,TUR,1969,1400.0753,2265.3862,0,0,293.3741,0,0,16.36463
Turkey,TUR,1970,1515.0647,2344.8442,0,0,252.32716,0,0,14.909709
Turkey,TUR,1971,1522.5211,2716.9807,0,0,212.27565,0,0,14.222713
Turkey,TUR,1972,1597.4503,3011.3564,0,0,254.78046,0,0,15.021922
Turkey,TUR,1973,1596.7142,3590.8962,0,0,202.43448,0,0,16.53677
Turkey,TUR,1974,1703.9471,3418.9307,0,0,255.3317,0,0,17.002783
Turkey,TUR,1975,1733.3494,3699.1526,0,0,440.0127,0,0,17.701574
Turkey,TUR,1976,1781.2128,4093.1309,0,0,611.44653,0,0,12.689688
Turkey,TUR,1977,1795.9684,4535.6836,0,0,612.48755,0,0,16.815018
Turkey,TUR,1978,1783.0453,4754.411,0,0,652.6711,0,0,10.340721
Turkey,TUR,1979,1789.4388,4146.8857,0,0,704.4674,0,0,10.717685
Turkey,TUR,1980,1855.4581,4143.9224,0,0,761.1071,0,0,9.846879
Turkey,TUR,1981,1856.3787,4002.2612,0,0,829.34894,0,0,7.8063107
Turkey,TUR,1982,2040.7552,4193.208,7.397444,0,911.66016,0,0,0
Turkey,TUR,1983,2194.1145,4308.586,7.9407487,0,713.2212,0,0,0
Turkey,TUR,1984,2410.0447,4191.4355,7.563384,0,825.2772,0,0,1.3035414
Turkey,TUR,1985,2822.1428,4294.9873,9.540793,0,724.27344,0,0,0.3462642
Turkey,TUR,1986,3040.8867,4554.4956,79.69016,0,699.013,0,0,2.4632812
Turkey,TUR,1987,3146.1038,5036.865,97.52458,0,1074.1945,0,0,3.205692
Turkey,TUR,1988,2982.0344,5247.972,217.23111,0,1637.536,0,0,3.7127268
Turkey,TUR,1989,3295.57,4849.9297,566.3604,0,995.1593,0,0,3.3322868
Turkey,TUR,1990,3433.5002,5053.0977,594.5142,0,1259.9777,0,0,4.1838675
Turkey,TUR,1991,3601.8179,4834.9,715.1674,0,1212.4521,0,0,6.385811
Turkey,TUR,1992,3526.262,5018.7603,768.86334,0,1395.3541,0,0,6.1781754
Turkey,TUR,1993,3206.2876,5650.6455,827.5515,0,1752.1716,0,0,6.9853272
Turkey,TUR,1994,3159.892,5309.2915,862.25543,0,1551.0513,0,0,6.635721
Turkey,TUR,1995,3243.1555,5853.555,1096.7446,0,1772.0796,0,0,16.080355
Turkey,TUR,1996,3588.3118,6013.4165,1255.5183,0,1985.0259,0,0,13.2254505
Turkey,TUR,1997,3944.2695,5827.619,1518.9701,0,1921.3567,0,0,19.149862
Turkey,TUR,1998,4028.8752,5726.96,1580.0345,0,2006.2062,0.26107687,0,16.235126
Turkey,TUR,1999,3687.475,5615.2305,1876.3391,0,1622.8531,0.9593691,0,10.352324
Turkey,TUR,2000,4074.3562,5799.671,2175.3506,0,1424.1514,1.540444,0,11.606568
Turkey,TUR,2001,3298.0134,5317.2524,2358.2876,0,1083.9681,2.8171566,0,12.908099
Turkey,TUR,2002,3396.7197,5605.9346,2521.5596,0,1489.9141,2.123155,0,10.728521
Turkey,TUR,2003,3620.454,5452.294,2998.196,0,1532.2871,2.662997,0,7.45885
Turkey,TUR,2004,3789.332,5499.31,3122.8716,0,1959.0916,2.4529202,0,7.3810654
Turkey,TUR,2005,3750.6294,5356.5244,3744.0278,0,1648.7671,2.4589489,0,5.3550873
Turkey,TUR,2006,4372.5293,5497.1387,4194.898,0,1808.768,5.335031,0,6.183914
Turkey,TUR,2007,4862.662,5527.779,4809.317,0,1438.5427,14.088176,0,10.461558
Turkey,TUR,2008,4826.107,5387.2485,4949.2256,0,1310.8401,33.352356,0,12.508982
Turkey,TUR,2009,4975.293,5414.371,4669.0054,0,1390.385,57.820705,0,27.290098
Turkey,TUR,2010,4995.1797,5208.0933,4893.8945,0,1964.0916,110.59146,0.091080464,38.83458
Turkey,TUR,2011,5311.9854,5029.015,5640.785,0,1946.5619,175.69005,0.10635673,39.533676
Turkey,TUR,2012,5638.301,5206.383,5754.608,0,2107.698,213.47429,0.15498224,56.535744
Turkey,TUR,2013,4793.813,5472.922,5741.54,0,2114.833,268.9769,0.24158965,83.19557
Turkey,TUR,2014,5378.7515,5518.9316,5971.744,0,1409.6475,295.49405,0.60347056,122.91692
Turkey,TUR,2015,5072.7617,6445.0044,5770.402,0,2270.3147,393.98978,6.5635257,160.8507
Turkey,TUR,2016,5520.408,6778.585,5493.079,0,2221.439,512.71497,34.46604,246.22194
Turkey,TUR,2017,5590.362,7018.545,6281.9087,0,1887.3999,580.4277,93.66893,306.20572
Turkey,TUR,2018,5738.73,6713.68,5703.769,0,1915.0133,637.3697,249.20074,367.4838
Turkey,TUR,2019,5839.921,6687.2705,5194.1143,0,2804.6204,686.15674,292.06665,448.05554
Turkey,TUR,2020,5614.362,6073.641,5492.324,0,2437.715,775.01276,341.81073,518.0216
Turkey,TUR,2021,5710.083,6188.7896,6761.8022,,1719.0886,961.0875,396.13004,618.62476
Turkmenistan,TKM,1985,1153.369,17739.865,25178.256,0,2.7291088,,,
Turkmenistan,TKM,1986,1122.3002,12566.59,39685.61,0,2.6555936,,,
Turkmenistan,TKM,1987,1091.6359,12210.402,38344.715,0,2.5830355,,,
Turkmenistan,TKM,1988,910.57434,11874.09,37816.266,0,2.5137074,,,
Turkmenistan,TKM,1989,1034.1178,11546.934,38030.92,0,2.446936,,,
Turkmenistan,TKM,1990,1150.4059,14734.576,24940.584,0,2.3818352,0,0,0
Turkmenistan,TKM,1991,979.8722,16041.186,23792.861,0,2.3185797,0,0,0
Turkmenistan,TKM,1992,408.75882,15042.686,22486.568,0,3.1623747,0,0,0
Turkmenistan,TKM,1993,0,8430.099,21899.113,0,3.6653953,0,0,0
Turkmenistan,TKM,1994,14.069532,8263.313,23283.338,0,2.8631036,0,0,0
Turkmenistan,TKM,1995,13.758021,7426.4854,17962.58,0,2.7997122,0,0,0
Turkmenistan,TKM,1996,124.38236,8488.528,27748.768,0,3.4358199,0,0,0
Turkmenistan,TKM,1997,,8187.672,19255.83,0,3.3865418,0,0,0
Turkmenistan,TKM,1998,,10344.41,23304.91,0,4.0053945,0,0,0
Turkmenistan,TKM,1999,,11116.961,20506.99,0,3.2831576,0,0,0
Turkmenistan,TKM,2000,,10549.273,15672.549,,2.0426915,0,0,0
Turkmenistan,TKM,2001,,9930.001,22696.65,,2.0016348,0,0,0
Turkmenistan,TKM,2002,,11189.123,15956.416,,1.9566928,0,0,0
Turkmenistan,TKM,2003,,12594.247,24411.418,,1.9203413,0,0,0
Turkmenistan,TKM,2004,,12419.637,23763.986,,1.8845899,0,0,0
Turkmenistan,TKM,2005,,12306.957,23837.033,,1.8477658,0,0,0
Turkmenistan,TKM,2006,,11813.883,24208.059,,1.8110949,0,0,0
Turkmenistan,TKM,2007,,12241.75,22219.36,,1.7744974,0,0,0
Turkmenistan,TKM,2008,,12376.605,15475.221,,1.7374424,0,0,0
Turkmenistan,TKM,2009,,11669.635,33031.03,,1.6995988,0,0,0
Turkmenistan,TKM,2010,,12687.65,34684.836,,1.6609797,0,0.08383993,0
Turkmenistan,TKM,2011,,12989.787,38679.312,,1.6218517,0,0.23524624,0
Turkmenistan,TKM,2012,,13294.368,42021.895,,1.5825943,0,0.49309772,0
Turkmenistan,TKM,2013,,13474.51,34767.746,,1.5437373,0,0.90426046,0
Turkmenistan,TKM,2014,,13842.37,35250.637,,1.5107391,0,1.491119,0
Turkmenistan,TKM,2015,,13689.206,44024.324,,1.4740496,0,2.4374807,0
Turkmenistan,TKM,2016,,13353.285,42795.797,,1.4389275,0,3.185521,0
Turkmenistan,TKM,2017,,13150.545,41483.36,,1.4055536,0,3.1043184,0
Turkmenistan,TKM,2018,,13040.136,46812.85,,1.3739874,0,3.0365126,0
Turkmenistan,TKM,2019,,12898.176,51202.44,,1.3486495,0,2.976952,0
Turkmenistan,TKM,2020,,12117.325,47392.906,,1.3287948,0,2.9331257,0
Turkmenistan,TKM,2021,,12429.707,57861.82,,2.3871408,0,2.8733287,0
USSR,OWID_USS,1965,15007.324,8654.444,5278.7773,22.904068,1044.6831,0,0,0
USSR,OWID_USS,1966,15380.6045,9164.51,5823.1416,25.123262,1164.8203,,,
USSR,OWID_USS,1967,15452.972,9879.217,6343.0605,27.145407,1111.6447,,,
USSR,OWID_USS,1968,15163.74,10424.858,6779.8486,37.356888,1292.6268,,,
USSR,OWID_USS,1969,15233.906,10979.521,7176.1704,42.896267,1417.3491,,,
USSR,OWID_USS,1970,14970.695,11977.078,7813.8037,51.34982,1516.6245,,,
USSR,OWID_USS,1971,15123.744,12573.172,8457.404,62.418938,1522.5536,,,
USSR,OWID_USS,1972,15395.582,13504.492,8809.068,112.825516,1469.5148,,,
USSR,OWID_USS,1973,15410.877,14378.848,9487.98,162.61469,1448.83,,,
USSR,OWID_USS,1974,15339.1,15645.263,9964.923,241.55014,1548.6366,,,
USSR,OWID_USS,1975,15626.949,16245.958,10770.018,319.0461,1463.8201,,,
USSR,OWID_USS,1976,15464.199,16538.033,11741.017,421.40442,1562.347,,,
USSR,OWID_USS,1977,15602.294,17047.645,12469.018,558.64465,1677.1559,,,
USSR,OWID_USS,1978,15371.474,17931.57,13179.639,569.26843,1918.9446,,,
USSR,OWID_USS,1979,15347.746,18086.973,13868.845,641.2666,1928.2417,,,
USSR,OWID_USS,1980,14763.031,18810.46,14181.173,788.86224,2045.5157,,,
USSR,OWID_USS,1981,14548.988,18818.764,14893.8545,921.7287,2059.6792,,,
USSR,OWID_USS,1982,14646.18,18522.48,15941.045,1052.0432,1910.1997,,,
USSR,OWID_USS,1983,14549.235,18084.71,16936.219,1158.2489,1954.3,,,
USSR,OWID_USS,1984,14281.09,17923.127,18312.193,1481.5912,2179.4966,,,
Ukraine,UKR,1985,19402.254,14924.1045,16692.035,2970.6716,622.1277,,,
Ukraine,UKR,1986,19202.156,14928.564,17561.139,2372.6582,616.86066,,,
Ukraine,UKR,1987,18968.393,15472.758,17885.533,2792.5967,553.7248,,,
Ukraine,UKR,1988,17842.775,14171.157,18903.764,3976.914,686.8267,,,
Ukraine,UKR,1989,16231.512,13512.257,19064.574,3665.2666,581.65625,,,
Ukraine,UKR,1990,18723.31,14961.133,23447.924,4189.9556,602.63416,0,0,0
Ukraine,UKR,1991,16592.69,14318.887,22245.125,4125.677,670.10754,0,0,0
Ukraine,UKR,1992,16297.591,9154.193,18923.412,4041.0564,450.128,0,0,0
Ukraine,UKR,1993,14517.511,6588.241,16982.182,4123.4,630.421,0,0,0
Ukraine,UKR,1994,11652.24,5727.2144,14951.996,3794.2744,695.95306,0,0,0
Ukraine,UKR,1995,11615.942,5989.0933,14125.751,3919.0186,576.3843,0,0,0
Ukraine,UKR,1996,8817.454,3750.073,16528.877,4461.049,504.28082,0,0,0
Ukraine,UKR,1997,8679.17,4376.796,15016.003,4492.63,580.9141,0,0,0
Ukraine,UKR,1998,8970.272,4038.012,14021.364,4291.6484,935.55615,0.17812757,0,0
Ukraine,UKR,1999,8949.346,3067.9316,15025.104,4146.0874,858.79584,0.17966524,0,0
Ukraine,UKR,2000,9171.106,2912.8184,15179.827,4489.717,682.02264,0.36313602,0,0
Ukraine,UKR,2001,9014.881,3243.963,14856.537,4435.1807,730.1003,0.9708803,0,0
Ukraine,UKR,2002,9154.432,3324.9214,14755.449,4553.107,585.695,1.3384551,0,0
Ukraine,UKR,2003,9481.202,3466.5544,15168.612,4758.86,562.7767,1.8885133,0,0
Ukraine,UKR,2004,9073.8955,3512.1348,15158.769,5091.5176,716.6028,2.0120716,0,0
Ukraine,UKR,2005,9246.233,3628.6655,15392.694,5198.53,754.6026,2.3194127,0,0
Ukraine,UKR,2006,10009.941,3746.9275,15031.247,5287.408,786.94727,2.1374483,0,0
Ukraine,UKR,2007,10711.899,3894.7974,14263.684,5421.8184,619.27576,2.747455,0,19.368387
Ukraine,UKR,2008,10553.187,3753.4463,13622.024,5259.2847,702.28674,2.7452114,0,18.295446
Ukraine,UKR,2009,9095.786,3666.9302,10663.865,4845.337,726.79865,2.6183274,0,9.674636
Ukraine,UKR,2010,9737.953,3540.829,11943.298,5197.7837,799.0805,3.0378654,0,13.136925
Ukraine,UKR,2011,10601.267,3539.3054,12331.21,5248.757,663.2867,5.4244437,1.8243102,9.3978815
Ukraine,UKR,2012,10941.458,3518.5303,11416.653,5223.183,632.7706,17.403467,20.126913,9.4206295
Ukraine,UKR,2013,10634.006,3342.3738,10527.954,4803.1426,830.4189,38.414547,34.287956,7.1161575
Ukraine,UKR,2014,9164.265,2958.866,8929.974,5089.4707,508.73633,67.817345,25.74203,9.191681
Ukraine,UKR,2015,7069.6436,2655.9968,7111.3535,5034.0317,323.06158,64.9198,28.526636,10.28998
Ukraine,UKR,2016,8417.654,2791.692,7008.3306,4638.274,458.32632,56.951927,29.305943,9.683363
Ukraine,UKR,2017,6707.8433,2816.7725,6760.493,4893.7476,533.22095,58.604416,43.00876,15.004136
Ukraine,UKR,2018,7340.8774,2940.731,6877.6543,4820.856,620.7141,70.740105,65.92449,21.582075
Ukraine,UKR,2019,6859.451,2917.1177,6400.585,4748.8687,388.04053,120.44919,174.86061,29.379683
Ukraine,UKR,2020,6042.9644,2773.5222,6681.6133,4373.6216,452.40002,195.24167,321.13824,54.91709
Ukraine,UKR,2021,6076.453,2920.9346,5996.86,4972.4526,626.2339,234.63477,380.27292,57.069626
United Arab Emirates,ARE,1965,0,4916.5347,0,0,0,0,0,0
United Arab Emirates,ARE,1966,0,4996.7734,0,0,0,0,0,0
United Arab Emirates,ARE,1967,0,5121.156,23125.389,0,0,0,0,0
United Arab Emirates,ARE,1968,0,5125.2285,27388.535,0,0,0,0,0
United Arab Emirates,ARE,1969,0,4802.879,22712.916,0,0,0,0,0
United Arab Emirates,ARE,1970,0,4748.776,27474.37,0,0,0,0,0
United Arab Emirates,ARE,1971,0,4848.8496,37639.215,0,0,0,0,0
United Arab Emirates,ARE,1972,0,5594.492,34291,0,0,0,0,0
United Arab Emirates,ARE,1973,0,7758.062,38200.227,0,0,0,0,0
United Arab Emirates,ARE,1974,0,9646.073,35673.414,0,0,0,0,0
United Arab Emirates,ARE,1975,0,14122.316,29784.14,0,0,0,0,0
United Arab Emirates,ARE,1976,0,18357.984,30796.809,0,0,0,0,0
United Arab Emirates,ARE,1977,0,23592.033,46621.016,0,0,0,0,0
United Arab Emirates,ARE,1978,0,22854.414,48553.785,0,0,0,0,0
United Arab Emirates,ARE,1979,0,27574.467,46793.316,0,0,0,0,0
United Arab Emirates,ARE,1980,0,59352.043,47304.984,0,0,0,0,0
United Arab Emirates,ARE,1981,0,59426.94,55033.723,0,0,0,0,0
United Arab Emirates,ARE,1982,0,61990.344,54432.94,0,0,0,0,0
United Arab Emirates,ARE,1983,0,58584.223,46875.684,0,0,0,0,0
United Arab Emirates,ARE,1984,0,63280.07,60958.97,0,0,0,0,0
United Arab Emirates,ARE,1985,0,74635.97,71523.69,0,0,0,0,0
United Arab Emirates,ARE,1986,0,84809.45,81587.4,0,0,0,0,0
United Arab Emirates,ARE,1987,0,86541.64,86740.19,0,0,0,0,0
United Arab Emirates,ARE,1988,0,97184.05,82114.44,0,0,0,0,0
United Arab Emirates,ARE,1989,0,95868.87,93971.414,0,0,0,0,0
United Arab Emirates,ARE,1990,0,94771.07,86767.695,0,0,0,0,0
United Arab Emirates,ARE,1991,0,110699.336,98840.37,0,0,0,0,0
United Arab Emirates,ARE,1992,0,105793.15,86385.72,0,0,0,0,0
United Arab Emirates,ARE,1993,0,104341.07,86129.16,0,0,0,0,0
United Arab Emirates,ARE,1994,0,104443.14,95070.52,0,0,0,0,0
United Arab Emirates,ARE,1995,0,99904.85,99302.54,0,0,0,0,0
United Arab Emirates,ARE,1996,0,91332.78,102891.31,0,0,0,0,0
United Arab Emirates,ARE,1997,0,86924.74,102963.195,0,0,0,0,0
United Arab Emirates,ARE,1998,0,81410.266,101434.03,0,0,0,0,0
United Arab Emirates,ARE,1999,0,74905.11,98898.42,0,0,0,0,0
United Arab Emirates,ARE,2000,0,70020.07,93560.58,0,0,0,0,0
United Arab Emirates,ARE,2001,62.244118,65607.305,91115.06,0,0,0,0,0
United Arab Emirates,ARE,2002,301.76135,64757.38,97777.31,0,0,0,0,0
United Arab Emirates,ARE,2003,338.27612,68320.06,96849.266,0,0,0,0,0
United Arab Emirates,ARE,2004,366.1079,70506.26,98175.19,0,0,0,0,0
United Arab Emirates,ARE,2005,395.0782,68423.17,95769.2,0,0,0,0,0
United Arab Emirates,ARE,2006,668.5446,64352.035,86295.94,0,0,0,0,0
United Arab Emirates,ARE,2007,268.4768,57453.215,81629.78,0,0,0,0,0
United Arab Emirates,ARE,2008,571.1852,50751.668,82951.37,0,0,0,0,0
United Arab Emirates,ARE,2009,398.51877,43351.23,72051.22,0,0,0,2.220788,0
United Arab Emirates,ARE,2010,902.26624,43867.15,69881.18,0,0,0,6.0290704,0
United Arab Emirates,ARE,2011,603.3605,46568.99,71877.12,0,0,0,6.657919,0
United Arab Emirates,ARE,2012,1855.3881,48315.066,73780.64,0,0,0,7.6711116,0
United Arab Emirates,ARE,2013,2351.613,53123.66,73983.91,0,0,0.46339393,26.601604,0.036500204
United Arab Emirates,ARE,2014,2596.914,52462.785,71791.836,0,0,0.9116789,94.56471,2.169167
United Arab Emirates,ARE,2015,2236.379,55564.13,80151.695,0,0,0.4485859,93.385216,2.1494744
United Arab Emirates,ARE,2016,2379.9495,60341.184,79974.24,0,0,0,93.570915,2.1309874
United Arab Emirates,ARE,2017,2730.4211,59266.87,79902.91,0,0,0,216.93121,2.1135905
